booking_id,passenger_key_hash,flight_id,booking_date,status,seat_number,status_valid_flag
B1539,653cdfb1325933b24ada6db5a4afeff363cb0f52acd1f049ffaae98513b44a5e,UK201,2025-06-11 11:37:36.952,CONFIRMED,20B,True
B1540,d28a5ecd0c7360caecb8cd4b87c981d024e1f3f4aff9164e9ef19df5655d5133,AI138,2026-01-15 11:37:36.952,CANCELLED,7E,True
B1541,b126a52f3502ee36d639ea4ee356481f58bb7dc6129dc08dc71d2f7e6d19b1e9,SJ014,2025-12-16 11:37:36.952,CONFIRMED,26A,True
B1542,e418a33441293cc1bdedf9aaf5268b3bd55d10b8eafe856461cfa59230986bff,SJ053,2025-12-13 11:37:36.952,PENDING,14F,True
B1543,c4373c1b39af67a844b4f0fcb9af4efccc01f7d47ee13a02e81537fb003c3306,SJ241,2025-06-16 11:37:36.952,CANCELLED,4F,True
B1544,eda3949b35498cd8ba32356b6e4f2e4346d199d612ffd85403d4ac73cdb19ee6,AI249,2025-09-01 11:37:36.952,CANCELLED,16A,True
B1545,b50944dade76ec98abeef33d1290c664cff21210c0f9ec364d41618f67e11f83,AI176,2026-03-08 11:37:36.952,PENDING,8A,True
B1546,c06f7e72b998fc9e261e8d3ddfd20ab26150349272c2872e7cdc582105ae227a,SJ234,2026-04-02 11:37:36.952,PENDING,32B,True
B1547,598f3ecd29618917be0a856163f8961e27fcdd51dd54738d4dbe36dfd365acb1,6F115,2025-04-18 11:37:36.952,PENDING,16C,True
B1548,a965c821df17a512bfcddb4713aabf5da605a30c3b3e016e047f14523f413b2f,AI020,2025-10-04 11:37:36.952,CONFIRMED,7E,True
B1549,c3b65a7f63cdf9077407c656298c53cf2f5eb3571bcc4fa8c5d8b5aa74f4d8bc,AI020,2025-12-16 11:37:36.952,CONFIRMED,24A,True
B1550,92e8e78de5ea033f2f0c07afe5f92fb5b2a2d23595888da275d9af9fd7d03490,6F079,2025-12-06 11:37:36.952,CONFIRMED,10D,True
B1551,b80f0792f54b48b735169ad48fab43e1494809354d2a41baabde61a641586c52,6F104,2025-11-14 11:37:36.952,INVALID,8E,False
B1552,54ea7cded53f3952244526e5fb2f0efa0d1871a1bec73f5f12883b6444b9b590,UK046,2026-02-06 11:37:36.952,PENDING,32D,True
B1553,680933683d5650204f499668478e9ceed7b994ffc70329e2e7e8993996f3cbdc,SJ217,2025-11-15 11:37:36.952,CONFIRMED,33D,True
B1554,91d46efeb9c1ecd916a62857d2bcb0e07955223b7cf4cd40817fc0bfb04391b1,6F142,2025-08-26 11:37:36.952,CANCELLED,8D,True
B1555,120b27eb84582f377b5f050d3db3c581e073d05d4a308369ec0e71d4364d324b,SJ139,2026-04-04 11:37:36.952,CONFIRMED,3B,True
B1556,bf96c740475045fb1786249fe2e468ebbfb7f344c8c9e37c7fc645650e6c64cb,6F059,2026-01-18 11:37:36.952,CANCELLED,31D,True
B1557,844bcfc3767694bbbc1892893b5dfe528b050cc8a7fb5cc5533ae56387edd1ca,6F067,2025-08-10 11:37:36.952,PENDING,17A,True
B1558,1b785ebc8f4e10966f25cc0ddce41c34d6d52826425038d97b29a9ed23cdc167,AI007,2025-08-07 11:37:36.952,PENDING,27A,True
B1559,5f77afa3d4c2de29a329918512584b72196ce1432c866ae54e161e3a5aebcf8a,UK202,2026-01-20 11:37:36.952,CONFIRMED,5F,True
B1560,d5169308ce3fd20e529e3b94cc846e5723dbadb54b0c69af7ceb2713f60c1692,AI200,2026-03-07 11:37:36.952,CONFIRMED,18C,True
B1561,9182058658b2ce97182ebc13b51ac923a7c0558824d95a958924aa218357a9ed,UK172,2026-01-27 11:37:36.952,PENDING,18C,True
B1562,5f42312a213a917091439e08d41d8a5f948e75823347c53210a3cf38b485968c,6F214,2025-05-01 11:37:36.952,CONFIRMED,10B,True
B1563,255778825079acb5b763b6559c5fc45e24e91da572163fe53460a36801cb563a,UK037,2025-09-11 11:37:36.952,PENDING,27B,True
B1564,4ff00403397e83e71b7bac58d46092c1f4c0558542749ae813ddab899eacdeb3,AI022,2025-08-14 11:37:36.952,PENDING,17F,True
B1565,d852af5fb259e5b86aebef43fc2da8fda39e2fce74a88a7fe83002d7f4381525,AI243,2026-02-06 11:37:36.952,CANCELLED,20D,True
B1566,67455a9d4cfb64033f16ca44861f86efbe78638e044bcee1eac0d45a747f402c,SJ174,2025-10-08 11:37:36.952,CONFIRMED,29F,True
B1567,badbc8cd2f0a1abb3798a7e4bfe25aeb01f21bc0469d012e92ad7a53f4909490,SJ079,2025-11-13 11:37:36.952,PENDING,9A,True
B1568,fff87090542f8b51a79bf35133444b0f8471fe4637a7ded64d144766c44e7bdc,UK097,2025-12-21 11:37:36.952,CONFIRMED,21A,True
B1569,bdc50ba48d0be6aa003dd8438cee8b3fb28a6d39822633c122919b3043491d3a,AI013,2025-12-26 11:37:36.952,CANCELLED,14E,True
B1570,43162d4ec9ebb8ca231a1237815ccd5f56ac1f07f4f470abc2f47b5de6c05c29,UK196,2025-11-21 11:37:36.952,CANCELLED,25E,True
B1571,bb7774ccaf953afb4ae638b67587b7b5f0570cabfbbdf5e8da80edee03a0829e,SJ213,2025-11-06 11:37:36.952,CONFIRMED,2C,True
B1572,7e8681b0b5dcad0de38066ad7b0a7c2be54c6d39727b1b40a94c03a56faa1c3e,UK119,2025-05-26 11:37:36.952,CONFIRMED,5D,True
B1573,dd2315e37eac92923af0c408e6edec9c9bf13aae20166f1afb4bb3235b7b3553,AI043,2026-03-18 11:37:36.952,PENDING,19B,True
B1574,9c2461755b69c4ab97fdebbf778d8d1282e65164f889ae51c6c255fe6d33f20e,AI043,2025-04-29 11:37:36.952,CANCELLED,18A,True
B1575,7aa176d0a5f6a996e7fe57dec83784416fe6d898c98ce4815d2a6492d57a6472,AI143,2025-06-16 11:37:36.952,CANCELLED,2B,True
B1576,a0c14a5b58b318831041a0da4ae6ad5e5c47e2a06ebdc9e3c8b149b595d8a682,SJ032,2025-10-20 11:37:36.952,,6F,False
B1577,2dc43d859714a78e509c0d7143436d2f896de5518e1837c78151c59ccd78bcf1,6F050,2026-01-24 11:37:36.952,CONFIRMED,23A,True
B1578,e2aecd9570718a8807f0e8649e84f841cbd416fa94f569737c9c3127f2702b4f,AI134,2025-12-25 11:37:36.952,PENDING,6B,True
B1579,f2e1cb35b74d366920d797365caeeaab3eea7db0becc60fb58aac63acd97e1de,6F182,2025-04-24 11:37:36.952,CONFIRMED,28E,True
B1580,a759aaee0229400211580e1ddf0be6282fdb5e809de0389fc1b5944444cd749f,SJ086,2025-10-08 11:37:36.952,CONFIRMED,20D,True
B1581,9c8b72e9309f1ca4a801e836ae3ee548e4fab5ba18437be41dbac15e14aa7c97,6F170,2025-08-06 11:37:36.952,CONFIRMED,3D,True
B1582,89b838af3563d06bd281ffd294bd47fee3a54113f63f7076dd031563c4a41c3f,UK168,2025-04-24 11:37:36.952,PENDING,34B,True
B1583,0b40c4ed7240e82b9daeb1d3d1dfec63f961836cb323b1a80f47700b744efddb,SJ072,2026-02-22 11:37:36.952,,33D,False
B1584,f74c7ceeba75df59fec0de11c68f8fbc5171cbd8ec128eddf975cde87f58a095,UK075,2025-04-28 11:37:36.952,CANCELLED,21C,True
B1585,323969a7963eafc6513bc14886c789e73bb1919adde854ed931330089747a1aa,6F233,2026-01-08 11:37:36.952,CANCELLED,1C,True
B1586,92929313a75069630a3f41a498062f3b99dc58e1bb7aaab8b084ebdfa4e98f0c,SJ143,2025-11-13 11:37:36.952,CANCELLED,25B,True
B1587,ad3bdf275e916fdac402d01898ca3a3c574ac15d01c763ad5c76f9a772a79c2f,SJ246,2025-06-28 11:37:36.952,PENDING,34E,True
B1588,901331ea90015d4bc0291766f4f107a0d34cb5ed3825fec0e3dbd03717fde73a,SJ247,2025-11-04 11:37:36.952,CONFIRMED,10B,True
B1589,05eea77c075ff7329e9eb383df908cc03d91db1aad14d9e93f0e534a08c2d972,UK157,2025-08-31 11:37:36.952,PENDING,3D,True
B1590,0211dba0308362d09d12cce5048bc85a2ef253da3e6168f427992abe6729bcef,UK069,2026-04-01 11:37:36.952,CONFIRMED,25B,True
B1591,a29b0b8a8a5283bcac0ee3f87fc316a362732ca213d0d6508e9fe78f2c82a662,AI106,2025-11-20 11:37:36.952,CANCELLED,8A,True
B1592,872ce3ad7cd88dc979b90e4a798b5a58bad12953f5433bbf4125c0fea3b9c0c8,UK085,2025-11-17 11:37:36.952,CONFIRMED,24F,True
B1593,4f298002003d87c1d612ccc5bd08710bf4a0e8820b936ee256fe2747d11f2c86,6F087,2025-09-24 11:37:36.952,,1A,False
B1594,c298cecdba76c83f263350d53e080a96bd431f42cd19de6efdd702431a28ae0d,AI067,2025-06-01 11:37:36.952,CONFIRMED,25E,True
B1595,b502debe7f09d395199c85c9dc20b9edbc7eb055b4499ff2ea811a2cf747ddfb,6F226,2026-01-07 11:37:36.952,PENDING,4E,True
B1596,a283a09aa25e74844adbaa72805adfee5de273ca179f93f31826cf2ad4dc9551,SJ210,2025-12-20 11:37:36.952,CONFIRMED,15E,True
B1597,057f584babdcf5f8b5a00a11422fb1d3548b0f6452655b0d7c48cae445d21bcf,6F269,2025-10-23 11:37:36.952,CONFIRMED,33A,True
B1598,e34896f79a0e0759380ec16c206f581d69ced88424a2c7256da86cdf0e0a46dc,UK013,2026-01-02 11:37:36.952,CONFIRMED,11B,True
B1599,f1f58d998de0d7ee37881e3c74ed382741c723ad260b60c0acb6992675a46475,UK013,2025-09-30 11:37:36.952,PENDING,9E,True
B1600,8265fbf82c26f5f4ea4718318fd82549bd67feb2c7eee42d0a82a978fff7527f,UK143,2025-07-20 11:37:36.952,PENDING,2C,True
B1601,f1e921ffaf861ea372dd545d469e4e291357c01134a401015942fe6a92883e31,6F262,2025-09-07 11:37:36.952,PENDING,28D,True
B1602,d74aca86f92c65cafecdfff785341967ab44bd2039bb62550cf700740e5c15a3,6F042,2025-07-07 11:37:36.952,,2A,False
B1603,323969a7963eafc6513bc14886c789e73bb1919adde854ed931330089747a1aa,SJ118,2025-12-06 11:37:36.952,CANCELLED,17E,True
B1604,49062701bc17258527088cf07c7e776ff9ab8fd2f895f78327fd26d784ff1985,SJ118,2025-11-17 11:37:36.952,CANCELLED,3C,True
B1605,da15c99dc20d50e06abebbb036a7275c44ea7d078611a19e8af04cf4cbd45319,SJ082,2025-10-03 11:37:36.952,CANCELLED,6C,True
B1606,5e7e23a4ca4cb432c8a49b9a8ae99d22522d1ee10d3b1f32eb5c62ce1a2b8e14,6F015,2025-07-18 11:37:36.952,CONFIRMED,23E,True
B1607,381fb8bf617b85b1500be36389446b3dcb63971f826b60836e4b32f6d1d2c80a,AI101,2026-02-02 11:37:36.952,INVALID,30F,False
B1608,cfc35c9d3cd9f8deea603f67203cba18ef85d22d30213c6a46b654ef9dafab3e,SJ110,2025-06-28 11:37:36.952,CANCELLED,10B,True
B1609,d78d33086a6ac7092ce5210ee0bc93c09febeb9745177ccab0a40151aeb89c3b,SJ042,2025-10-21 11:37:36.952,CANCELLED,19D,True
B1610,fb8fab599298ca767005a6c1027c660a1c2d3ffd621b3543c2e094475a60f63a,6F145,2025-10-13 11:37:36.952,CONFIRMED,27A,True
B1611,4f298002003d87c1d612ccc5bd08710bf4a0e8820b936ee256fe2747d11f2c86,UK029,2026-01-05 11:37:36.952,CANCELLED,14C,True
B1612,115f110efe2c65297179f84ceb6a5154ba53e08f2d9b5659b5417adaea4e61eb,SJ200,2025-04-18 11:37:36.952,CANCELLED,28C,True
B1613,9891e403b0f09d3ef6bb6a150444d7aed41685e904c6f0657120ac5fec5ca431,SJ209,2026-01-29 11:37:36.952,CONFIRMED,6A,True
B1614,687eea855b2141c9b9b456d62f95581bc6ee5de2ee9f5f5a62c04e8464f8bf98,AI116,2025-05-11 11:37:36.952,,30B,False
B1615,02d9d27ae05319a4f21cb92e5b6fcf3b4e27956a143b05e78c46a8aece4ee338,6F117,2025-05-23 11:37:36.952,CANCELLED,33B,True
B1616,44095b416ec47fb21c8b6f1953f3931c1cfc2f9c0971d99fdf5baa95f0a9425a,SJ181,2025-12-23 11:37:36.952,PENDING,17A,True
B1617,c8825a62bdff38dd0a66384c87a053d4c10cda8640c32505017564104dd13cbd,AI070,2025-05-10 11:37:36.952,INVALID,18A,False
B1618,127d54786aaee6c1941a732885eece87c3ff2ffb3b58fe9b4877dfbc618469c7,AI070,2026-01-19 11:37:36.952,CONFIRMED,1B,True
B1619,984e6bf675c3775a7207205f3101cf0f21f6b264d95d6966c29af3f0a427ad3f,UK042,2026-02-05 11:37:36.952,PENDING,13A,True
B1620,304f4d73814c7a525c525b9a96053ef9d930c17a0f3b9888f8d7c5242bf8daec,AI169,2026-02-24 11:37:36.952,PENDING,1B,True
B1621,1047b7c4faa338bb338b8d60b66d9ae0e7d14f1ec9f747437882f4f724a283ff,6F021,2025-12-21 11:37:36.952,PENDING,27A,True
B1622,8f17adbeae4fc7c3ee6893ebd6558cfd4943303f3c27ddd33e31e307de8a659e,SJ046,2025-06-23 11:37:36.952,PENDING,19F,True
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,True
B1624,21b69c3f33f23bff6682534eb2985655efef5b8d811c12b3598bd7c5078c22e6,SJ091,2025-12-20 11:37:36.952,CANCELLED,34F,True
B1625,6dbf5c97b3972bc33cc630fd9406dd1e2957e28daf5a308f8093967137802876,AI123,2026-04-05 11:37:36.952,PENDING,7D,True
B1626,7b3d44d6828e3b78308e415c43238352b0b6f56ef167c891dc1c9bb0aa38c364,6F053,2025-04-17 11:37:36.952,CANCELLED,25C,True
B1627,7f7a4a05ac7584dc445b403e3f3476be43426f7f0889117eb963af5f8bb1d4c5,UK012,2026-01-09 11:37:36.952,PENDING,27E,True
B1628,6da5c98a0e976031563964f81b319886e196349ae9f369ba8040a279181cfcee,6F023,2025-11-25 11:37:36.952,PENDING,33A,True
B1629,b3b2bddc4a1da01906c583ec44330f267849113c6afe3d26e04eafb43be7bbba,AI250,2026-01-02 11:37:36.952,CONFIRMED,11A,True
B1630,576f2b5c5c776cbeb15003127b514a4311d2de2a9e3efe9a4ba27e25ace5cb12,AI238,2026-04-07 11:37:36.952,PENDING,26F,True
B1631,9dbf68e071e2c1bc37c5acc4c1e6272d719672928db5a6393249fee4ee9951b0,UK096,2026-02-17 11:37:36.952,CANCELLED,24F,True
B1632,c341214938cd7c5edf253986538ef88ba218fc4e63ddebde1dedabac2d723091,UK126,2026-03-30 11:37:36.952,PENDING,1D,True
B1633,04dc00943c6cc896642b413a0bca1fa231546546ab965f8f9d290a068e3bae06,SJ195,2025-08-30 11:37:36.952,CONFIRMED,8E,True
B1634,2a8fcf287fa1e6f5228499fe1342b2862e5284695bd138093267305e7772a4b3,SJ171,2025-12-25 11:37:36.952,CANCELLED,1C,True
B1635,6d64c5db9320443a09f781a2448e89f34f0981a8a62009bf634605c5eed2f85c,AI136,2025-08-14 11:37:36.952,INVALID,7C,False
B1636,fff87090542f8b51a79bf35133444b0f8471fe4637a7ded64d144766c44e7bdc,SJ192,2025-05-27 11:37:36.952,CONFIRMED,22B,True
B1637,69b5e68dd6e023bdce827c0154123c85c52134492db4a8d2f6017b5502cb9da6,6F035,2025-12-01 11:37:36.952,PENDING,27C,True
B1638,0e313068dce20d1ac040c00e54c27f768f8f2aab412ed5d0f51094152054fda2,UK088,2026-02-23 11:37:36.952,CONFIRMED,22C,True
B1639,86d87cbac905451cd1cf943b93648d0f6b147644f646a978feb82bf0245d63b5,6F009,2025-09-14 11:37:36.952,CONFIRMED,24E,True
B1640,e453e79b699aadfa85bc39c7dd2730f841d1f87123c949fdea49d3dc23717e6b,6F004,2026-01-28 11:37:36.952,CANCELLED,30B,True
B1641,515ee739d3b1e850ea87009babf136b0542638289a3c4aa231c50bec8a47e40c,UK122,2026-03-27 11:37:36.952,,28D,False
B1642,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,AI251,2026-02-15 11:37:36.952,PENDING,4E,True
B1643,f20ce3cb543f67bc821a65bd2b3e7b00675b3ea0919d18456fa618faaeb38386,AI027,2026-02-04 11:37:36.952,PENDING,14A,True
B1644,3d686e842d77285c197c6e50a56b5426bbb37bfc344fe8b5849ff21cf82dc6c7,SJ165,2025-10-20 11:37:36.952,PENDING,20E,True
B1645,2a8fcf287fa1e6f5228499fe1342b2862e5284695bd138093267305e7772a4b3,UK081,2025-08-16 11:37:36.952,CONFIRMED,17D,True
B1646,705e8a54ff06745a1d7eb7683081564cad6419b93cd7e231e99b8e45438caae8,UK191,2025-09-27 11:37:36.952,CANCELLED,28C,True
B1647,a5d7ccdbaa33ef6ad8ff6cdca600e6bb1ab3186089c6286d1695f87fd374721f,SJ188,2025-11-06 11:37:36.952,PENDING,14F,True
B1648,2b4d0c8fdf599c052b4fd074e6545ad56cfab92217400417ac526e1780373df0,6F016,2025-08-09 11:37:36.952,CONFIRMED,33D,True
B1649,c4815f266028f068c58e0b99f862eeaf65c210e25072af5e72a63ca53af020e4,6F064,2026-04-05 11:37:36.952,PENDING,4F,True
B1650,4501ed1c58dd1fd2e579358f8d11c8862f6f538680eb712ec38db5827d52e883,SJ105,2026-04-03 11:37:36.952,,10D,False
B1651,1e373aeda1556f7d6017e2900a519b40e81a9d833fb84176f353c5077e2b2936,SJ054,2025-09-09 11:37:36.952,CANCELLED,21B,True
B1652,e34896f79a0e0759380ec16c206f581d69ced88424a2c7256da86cdf0e0a46dc,6F197,2025-12-19 11:37:36.952,PENDING,23C,True
B1653,15258cca169e4b6fac5a723b1441d132e8627640980bf983d4302cc0334534b1,AI040,2026-03-26 11:37:36.952,CANCELLED,31B,True
B1654,9a5d603fd6eacc409027cb091b3ea3b03a3857bd38efe4a1b2ad7e450b585085,AI131,2025-08-14 11:37:36.952,,31A,False
B1655,a41aa336bdc7df1d3bea1213766b0634d96c32553c29944da7da1b2c140dbf6f,6F141,2025-10-09 11:37:36.952,PENDING,7D,True
B1656,7b6084460742c67cf5d01ffbb3d49073946d33ade4f6b271e63e320f18a9b4e0,UK035,2025-05-12 11:37:36.952,CONFIRMED,26E,True
B1657,c4815f266028f068c58e0b99f862eeaf65c210e25072af5e72a63ca53af020e4,AI005,2025-08-28 11:37:36.952,CONFIRMED,12B,True
B1658,9ace1218d596c69b7238faa697878d47b85d4c5220f641a097ab72a8eae1a1bd,AI001,2025-06-22 11:37:36.952,CONFIRMED,18D,True
B1659,b3b2bddc4a1da01906c583ec44330f267849113c6afe3d26e04eafb43be7bbba,UK211,2026-01-17 11:37:36.952,PENDING,6D,True
B1660,b63f0c822b6e830ae9c355c7894d5c011f41efd0b6667b3a0d2cf9230d8bea10,SJ189,2026-04-04 11:37:36.952,CANCELLED,12D,True
B1661,459b89f1c1c07e4eeab0dd6c7d5c40bea90d231854870ac2ef30273e6339ae40,UK006,2025-04-21 11:37:36.952,PENDING,18D,True
B1662,a741b6dd8a5b8f1543b96f75d81f04debe9ac7dcb9e5ac7f7c4a3de6ce352b3d,6F189,2025-10-13 11:37:36.952,CONFIRMED,17A,True
B1663,afbe1d334c79478b8e5626b3ba334e5e23163f59e7cf271ac0ca60d0fef851fb,AI133,2025-05-16 11:37:36.952,CANCELLED,15B,True
B1664,6c78ca347eb017af2b5b06207cb1dbb8974d9429ed43b397a5e91b4af78ada20,SJ216,2025-11-08 11:37:36.952,CONFIRMED,25B,True
B1665,1a2d875e42cbcde58b46c3f2e6c2423ce2bee58a8f47dd3d0f6823ae4cdf7fa1,SJ133,2026-03-04 11:37:36.952,CANCELLED,29D,True
B1666,6ab8a8743eee13a379d2cdc3e72ce0519cad4434e395705b497796e2feb00f0a,UK082,2026-03-05 11:37:36.952,PENDING,32C,True
B1667,2f421b3dbb240a28a434b83b1cd56f07a31b837f7ed07d6d7286da17287b5bdd,6F136,2026-02-16 11:37:36.952,CANCELLED,32C,True
B1668,d2d103f48be2ff0f5fc94d7dec21c6e07325ec0b483c03ddd3c55ceb699a3fed,6F039,2025-04-30 11:37:36.952,PENDING,3B,True
B1669,304f4d73814c7a525c525b9a96053ef9d930c17a0f3b9888f8d7c5242bf8daec,AI011,2025-06-16 11:37:36.952,CONFIRMED,3E,True
B1670,4a6add987cf788a4b9d925cf7495e0b62399b75355bfea4e79eeb1b51656f843,SJ225,2025-05-12 11:37:36.952,CANCELLED,16C,True
B1671,2160872f2e614a13bff2e81412b0948c5fdc0e77ddbb5981e2fc4ff99c926561,SJ024,2025-07-08 11:37:36.952,CONFIRMED,22C,True
B1672,e453e79b699aadfa85bc39c7dd2730f841d1f87123c949fdea49d3dc23717e6b,AI109,2025-08-01 11:37:36.952,CANCELLED,14E,True
B1673,c9a061d04a6e0a5d88cffda77b795792bfeebad00ac005bbf03dfd8987a6a0ea,AI147,2025-06-12 11:37:36.952,,28B,False
B1674,3803ac7fb64c7eeb9a408f241b02c35acff29c60c4d586f144124c8fd24a24ee,UK057,2025-11-03 11:37:36.952,CANCELLED,18C,True
B1675,2160872f2e614a13bff2e81412b0948c5fdc0e77ddbb5981e2fc4ff99c926561,6F111,2025-08-01 11:37:36.952,CANCELLED,9A,True
B1676,a95e4735d40f1b587fbcb3f12289b87ed52b2654c3c0e088aa4a07ec062a5a42,AI197,2026-04-14 11:37:36.952,PENDING,24C,True
B1677,ccf9bd5ff5d83a193323ce5f3df498036b7b1159d06d994ae19139d4297a49dc,UK127,2026-01-31 11:37:36.952,PENDING,29C,True
B1678,1a2d875e42cbcde58b46c3f2e6c2423ce2bee58a8f47dd3d0f6823ae4cdf7fa1,6F240,2025-12-31 11:37:36.952,PENDING,24B,True
B1679,8327c2ee1689aa6dc970de7411a1fbd55b93f654d304f70be74eabe49621e002,6F257,2025-08-17 11:37:36.952,CANCELLED,25A,True
B1680,5462e26b2c4f69495b9a7e04fdb2576e4484537640762a2bd5ef3724ad75b5d3,AI253,2026-03-19 11:37:36.952,,11F,False
B1681,fd4ebc9dc6ac0128e148d02b89e1e098861fb5ee6cfc889d7d3d650a78290777,SJ135,2026-04-02 11:37:36.952,CANCELLED,15C,True
B1682,d79a34f57b1a7071f7288264b812d63b840ca7fee1b295f044992392ab2a1e9c,UK112,2025-07-10 11:37:36.952,CANCELLED,20B,True
B1683,e2aecd9570718a8807f0e8649e84f841cbd416fa94f569737c9c3127f2702b4f,AI050,2025-08-07 11:37:36.952,CONFIRMED,9C,True
B1684,d74aca86f92c65cafecdfff785341967ab44bd2039bb62550cf700740e5c15a3,UK060,2025-11-18 11:37:36.952,PENDING,8E,True
B1685,e851077501cff6e3779cda283f08b1ff8ce02b3d044258a6f250445dff32101b,SJ183,2025-05-15 11:37:36.952,CANCELLED,25E,True
B1686,c7ccf6a417208a4d93399733f39ed59bee1b97558dd765c7045aa071123b4d68,UK138,2025-11-17 11:37:36.952,CONFIRMED,23E,True
B1687,f578969533b3f6b3dab72ec2fdc7d0592f61427e461cec167f4c481805ab303e,SJ071,2025-10-12 11:37:36.952,PENDING,22F,True
B1688,1790ea86025b84f7e5d62043ed8a411e768d2626fbad93bf03569dc640a3fc49,AI057,2025-06-14 11:37:36.952,PENDING,9D,True
B1689,48d0441e3c09dcd5670121d6361a6d933c03274afe1b985e939e761d08ce4230,SJ151,2025-07-10 11:37:36.952,CANCELLED,20B,True
B1690,bb9132d26cbca0e016df03b78092d28936b000d4e484bc0e3b0a154484a240ed,SJ144,2025-06-28 11:37:36.952,PENDING,12C,True
B1691,2931a606a61afdcb673da2a9e0ac7d0783f700c913a9f329ea2ea116a99e8c3b,SJ087,2026-01-23 11:37:36.952,PENDING,12E,True
B1692,b86c4bf1fa01ec51c15c338168d4e625007e59b602487261959fbf8382ec9ceb,SJ066,2026-04-02 11:37:36.952,CONFIRMED,18A,True
B1693,0211dba0308362d09d12cce5048bc85a2ef253da3e6168f427992abe6729bcef,AI247,2026-01-02 11:37:36.952,CONFIRMED,11F,True
B1694,dc8011c04d95da8562c51fdfb92dc4d19e6f865742bc5f706bbb420e4da47fcc,SJ102,2026-04-01 11:37:36.952,PENDING,24D,True
B1695,c3b5a3d13ab79aa38e9f97712a3550cd325822a0b9e0da7a393f66418d817c46,6F252,2026-04-13 11:37:36.952,CONFIRMED,4F,True
B1696,e118c8da2cb41a25eddceec8caef73a9a328651d0c4e2ee3445d67b04909d028,6F055,2025-11-28 11:37:36.952,PENDING,11C,True
B1697,40c119ce6fc328a5c7c2fd0a572c20e08caaeb8003f3659b6a371d8a062fefb9,AI204,2025-11-12 11:37:36.952,CANCELLED,34B,True
B1698,61d0f276b7160f04f92ce7d852f04296612a23d85e104124985a1e3f1afb6a25,AI016,2026-02-02 11:37:36.952,CONFIRMED,31D,True
B1699,9e9cdc2bf4b91e70025e63cc7ea079b158f64e6d9631a7cc43556b9c29593df6,AI209,2025-12-11 11:37:36.952,PENDING,15D,True
B1700,89fef259b03bd24a0b841cd92ec8accc906ac07ab48804c073e5facfc880bcc5,SJ211,2026-01-04 11:37:36.952,PENDING,14B,True
B1701,8a3b05f6e9fd84906e5ba274b4076218de6899ba8b20e9fc1d5b1bf6632e3601,6F103,2025-10-16 11:37:36.952,CONFIRMED,13F,True
B1702,c24146553498b11133c73b471f128c4034fbbc101da3d55d16b786b97abc6fc3,UK182,2025-04-22 11:37:36.952,CONFIRMED,31F,True
B1703,37b790ac45eacb4d66f50b7c5f6adfbbd850f1ef459633d46e1335583be1bff6,6F264,2025-12-25 11:37:36.952,CANCELLED,19B,True
B1704,63fe68f9c14d380c2f19c9c816ddda65f85fade6e22e9cea4ceddc45edabf834,6F027,2025-07-23 11:37:36.952,PENDING,29A,True
B1705,5f9fc9f7518e6c902d2c9c26bab9cde54ba7b8338dd4c90b8bf4389ad2bd956a,UK198,2026-01-31 11:37:36.952,CANCELLED,3B,True
B1706,7e41938799d4afd46db8bc75a3b0b483a41627daacf0c1f4f8ecee4cff16c534,6F171,2025-09-07 11:37:36.952,CANCELLED,15C,True
B1707,19298fd58334c2576e49a117e7714d5a8dc0fc9a1b9e879f7f8eb13fcb898319,AI004,2025-07-05 11:37:36.952,CANCELLED,1B,True
B1708,ad18c2be469e3664cc92c52ab98aec9203c0c3fb68b9d8eabb7487c6e41e1afd,6F157,2025-11-22 11:37:36.952,CONFIRMED,3C,True
B1709,54880709cf829c2d0d703d6ee6f77deed4c47aeb026f35def2f7a6b2e789432d,AI018,2025-10-03 11:37:36.952,CANCELLED,22B,True
B1710,1244258127ff3e4e2a0c965fc60154de658644e5e621ab1c633773331b25c5f5,UK098,2025-08-05 11:37:36.952,CONFIRMED,21E,True
B1711,04c31ead0dacb627c690602a1aa6e9a1d82a08b75fce9493dce8c3c852365ce2,6F167,2026-01-29 11:37:36.952,,4C,False
B1712,9d45c506c68e3dcaa91fce413ba276f0080cfdb813fa637eb649e7325b0a106d,AI228,2025-09-06 11:37:36.952,CANCELLED,17C,True
B1713,fef3551179d3071c36364f32685122bf5ea6d3a401fcc5707960d1986ef03b46,SJ242,2025-08-31 11:37:36.952,CANCELLED,17D,True
B1714,b10cca87bf39c2434d094f305e8c8bbe33583cbb8f70956cc9b07aa8d93058c9,6F227,2025-12-11 11:37:36.952,PENDING,34C,True
B1715,95ed3a25932715f1de8783452bb10dbaced0de8e556476eaa3187ba6fcec8432,6F037,2025-08-27 11:37:36.952,CANCELLED,20C,True
B1716,88f7f4237aee189269417ac81c4f97a2e3ac25262ca5a762f39b765660e4cc46,6F107,2025-12-22 11:37:36.952,PENDING,28A,True
B1717,06cf5fba4db048c6700c1058a21ce384bf0093a18e77441744df25a610cba230,SJ125,2025-11-06 11:37:36.952,CANCELLED,14A,True
