flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag
AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,AI002,,True,2026-04-19 07:12:41.700,False,120.0,False
AI046,Unknown,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,AI046,,True,2026-04-19 08:00:41.701,False,171.0,False
SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,SJ053,,True,2026-04-19 06:38:41.701,False,98.0,False
AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,AI236,,True,2026-04-19 09:11:41.704,False,259.0,False
AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,AI254,,True,2026-04-19 08:06:41.704,False,200.0,False
6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,6F063,,False,2026-04-19 07:31:41.701,False,169.0,False
6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,6F115,,False,2026-04-19 06:23:41.702,False,102.0,False
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,UK070,,True,2026-04-19 06:49:41.701,False,133.0,False
SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,SJ147,,True,2026-04-19 08:52:41.702,False,262.0,False
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,UK201,,True,2026-04-19 06:42:41.703,False,133.0,False
SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,SJ234,,True,2026-04-19 06:23:41.704,False,123.0,False
AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,AI176,,True,2026-04-19 06:25:41.703,False,125.0,False
SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,SJ045,,True,2026-04-19 09:03:41.701,False,287.0,False
SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,SJ174,,True,2026-04-19 05:04:41.703,False,55.0,False
AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,AI007,,True,2026-04-19 06:01:42.000,False,120.00498333333333,False
AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,AI143,,True,2026-04-19 04:36:41.702,False,38.0,False
SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,SJ241,,True,2026-04-19 06:36:41.704,False,159.0,False
AI020,Unknown,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,AI020,,True,2026-04-19 06:21:41.701,False,148.0,False
AI020,Unknown,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,AI020,,True,2026-04-19 06:21:41.701,False,148.0,False
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,UK031,,True,2026-04-19 07:20:41.701,False,215.0,False
AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,AI013,,True,2026-04-19 04:58:41.701,False,77.0,False
AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,AI249,,True,2026-04-19 06:27:41.704,False,169.0,False
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,UK046,,True,2026-04-19 06:05:41.701,False,148.0,False
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,UK168,,True,2026-04-19 04:09:41.703,False,49.0,False
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,AI022,,True,2026-04-19 05:10:41.701,False,115.0,False
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,UK218,,True,2026-04-19 07:22:41.704,False,250.0,False
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,UK142,,True,2026-04-19 07:13:41.703,False,250.0,False
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,6F067,,False,2026-04-19 06:02:41.701,False,183.0,False
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,SJ217,,True,2026-04-19 06:04:41.703,False,187.0,False
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,SJ143,,True,2026-04-19 03:52:41.702,False,57.0,False
AI243,Unknown,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,AI243,,True,2026-04-19 05:09:41.704,False,139.0,False
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,SJ246,,True,2026-04-19 03:47:42.000,False,60.004933333333334,False
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,6F170,,False,2026-04-19 04:14:41.703,False,90.0,False
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,UK157,,True,2026-04-19 03:41:42.000,False,60.00495,False
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,UK172,,True,2026-04-19 05:21:41.703,False,181.0,False
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,SJ139,,True,2026-04-19 06:02:41.702,False,222.0,False
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,UK085,,True,2026-04-19 03:17:41.702,False,62.0,False
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,6F079,,False,2026-04-19 06:18:41.702,False,244.0,False
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,SJ032,,True,2026-04-19 04:33:41.701,False,142.0,False
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,6F182,,False,2026-04-19 04:18:41.703,False,128.0,False
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,AI106,,True,2026-04-19 03:20:41.702,False,73.0,False
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,AI200,,True,2026-04-19 05:29:41.703,False,204.0,False
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,6F142,,False,2026-04-19 06:04:41.702,False,239.0,False
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,SJ079,,True,2026-04-19 05:02:41.702,False,184.0,False
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,SJ082,,True,2026-04-19 02:33:41.702,False,39.0,False
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,SJ110,,True,2026-04-19 02:20:41.702,False,33.0,False
6F262,Unknown,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,6F262,,False,2026-04-19 02:47:41.702,False,63.0,False
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,UK143,,True,2026-04-19 02:48:41.703,False,74.0,False
6F269,Unknown,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,6F269,,False,2026-04-19 02:52:41.702,False,82.0,False
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,6F214,,False,2026-04-19 05:20:41.703,False,239.0,False
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,SJ213,,True,2026-04-19 04:48:41.703,False,209.0,False
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,SJ072,,True,2026-04-19 04:08:41.701,False,170.0,False
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,6F059,,False,2026-04-19 06:02:41.701,False,290.0,False
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,UK202,,True,2026-04-19 05:37:41.703,False,266.0,False
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,UK037,,True,2026-04-19 05:12:41.701,False,242.0,False
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,UK069,,True,2026-04-19 03:23:41.701,False,133.0,False
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,SJ118,,True,2026-04-19 02:33:41.702,False,85.0,False
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,SJ118,,True,2026-04-19 02:33:41.702,False,85.0,False
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,6F145,,False,2026-04-19 02:18:41.703,False,76.0,False
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,UK097,,True,2026-04-19 05:00:41.702,False,251.0,False
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,6F117,,False,2026-04-19 01:51:41.702,False,65.0,False
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,6F226,,False,2026-04-19 02:55:41.704,False,137.0,False
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,6F050,,False,2026-04-19 04:32:41.701,False,237.0,False
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,UK196,,True,2026-04-19 04:49:41.703,False,257.0,False
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,SJ086,,True,2026-04-19 04:17:41.702,False,225.0,False
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,AI134,,True,2026-04-19 04:23:41.702,False,235.0,False
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,AI043,,True,2026-04-19 04:37:41.701,False,249.0,False
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,AI043,,True,2026-04-19 04:37:41.701,False,249.0,False
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,UK119,,True,2026-04-19 04:38:41.702,False,257.0,False
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,SJ181,,True,2026-04-19 01:49:41.703,False,89.0,False
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,AI070,,True,2026-04-19 01:44:41.702,False,99.0,False
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,AI070,,True,2026-04-19 01:44:41.702,False,99.0,False
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,6F233,,False,2026-04-19 03:53:41.704,True,237.0,False
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,UK013,,True,2026-04-19 02:52:41.701,True,180.0,False
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,UK013,,True,2026-04-19 02:52:41.701,True,180.0,False
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,6F015,,False,2026-04-19 02:27:41.701,True,168.0,False
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,SJ247,,True,2026-04-19 03:43:41.704,True,245.0,False
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,AI067,,True,2026-04-19 03:09:41.701,True,213.0,False
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,AI211,,True,2026-04-19 01:21:41.703,True,107.0,False
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,UK029,,True,2026-04-19 02:15:41.701,True,169.0,False
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,SJ200,,True,2026-04-19 02:11:41.703,True,167.0,False
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,6F087,,False,2026-04-19 03:10:41.702,True,226.0,False
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,SJ210,,True,2026-04-19 02:54:41.703,True,213.0,False
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,AI101,,True,2026-04-19 02:23:41.702,True,183.0,False
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,UK075,,True,2026-04-19 03:54:41.702,True,279.0,False
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,SJ091,,True,2026-04-19 00:47:41.702,True,97.0,False
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,AI251,,True,2026-04-18 23:24:41.704,False,44.0,False
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,SJ042,,True,2026-04-19 02:20:41.701,True,222.0,False
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,UK126,,True,2026-04-19 00:03:41.702,True,86.0,False
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,6F042,,False,2026-04-19 02:41:41.701,True,246.0,False
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,AI116,,True,2026-04-19 01:57:41.702,True,207.0,False
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,SJ209,,True,2026-04-19 02:03:41.703,True,221.0,False
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,AI123,,True,2026-04-19 00:45:41.702,True,146.0,False
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,6F016,,False,2026-04-18 22:54:41.701,False,36.0,False
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,UK012,,True,2026-04-19 00:25:41.701,True,129.0,False
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,SJ188,,True,2026-04-18 22:55:41.703,False,40.0,False
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,UK096,,True,2026-04-19 00:06:41.702,True,115.0,False
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,SJ046,,True,2026-04-19 01:25:41.701,True,204.0,False
UK081,Unknown,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,UK081,,True,2026-04-18 23:00:41.702,False,60.0,False
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,UK191,,True,2026-04-18 22:57:41.703,False,66.0,False
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,6F064,,False,2026-04-18 22:50:41.701,False,65.0,False
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,AI005,,True,2026-04-18 22:11:41.701,False,47.0,False
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,6F021,,False,2026-04-19 01:25:41.701,True,242.0,False
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,AI169,,True,2026-04-19 01:34:41.703,True,253.0,False
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,UK035,,True,2026-04-18 22:24:41.701,False,76.0,False
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,AI040,,True,2026-04-18 22:42:41.701,False,101.0,False
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,UK042,,True,2026-04-19 01:38:41.701,True,279.0,False
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,SJ171,,True,2026-04-18 23:52:41.703,False,180.0,False
AI250,Unknown,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,AI250,,True,2026-04-19 00:12:41.704,True,204.0,False
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,SJ195,,True,2026-04-18 23:54:41.703,False,193.0,False
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,UK211,,True,2026-04-18 22:02:41.704,False,83.0,False
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,UK122,,True,2026-04-18 23:29:42.000,False,180.0,False
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,AI136,,True,2026-04-18 23:48:41.702,False,199.0,False
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,6F141,,False,2026-04-18 22:28:41.702,False,122.0,False
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,6F053,,False,2026-04-19 00:39:41.701,True,253.0,False
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,6F136,,False,2026-04-18 21:01:41.702,False,37.0,False
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,6F009,,False,2026-04-18 23:36:41.701,False,195.0,False
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,6F023,,False,2026-04-19 00:14:41.701,True,236.0,False
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,UK006,,True,2026-04-18 21:55:41.701,False,99.0,False
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,SJ165,,True,2026-04-18 23:18:41.703,False,190.0,False
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,6F189,,False,2026-04-18 21:51:41.703,False,103.0,False
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,AI131,,True,2026-04-18 22:35:41.702,False,160.0,False
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,6F004,,False,2026-04-18 23:33:41.701,False,220.0,False
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,AI027,,True,2026-04-18 23:23:41.701,False,222.0,False
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,AI238,,True,2026-04-19 00:07:41.704,True,282.0,False
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,SJ105,,True,2026-04-18 22:48:41.702,False,206.0,False
UK088,Unknown,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,UK088,,True,2026-04-18 23:36:41.702,False,260.0,False
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,6F035,,False,2026-04-18 23:40:41.701,False,264.0,False
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,AI133,,True,2026-04-18 21:32:41.702,False,140.0,False
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,AI001,,True,2026-04-18 22:03:41.700,False,183.0,False
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,SJ133,,True,2026-04-18 21:29:41.702,False,159.0,False
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,SJ216,,True,2026-04-18 21:31:41.703,False,176.0,False
SJ225,Unknown,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,SJ225,,True,2026-04-18 20:53:41.704,False,157.0,False
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,AI147,,True,2026-04-18 20:10:41.703,False,116.0,False
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,SJ054,,True,2026-04-18 22:46:41.701,False,273.0,False
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,6F197,,False,2026-04-18 22:44:41.703,False,285.0,False
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,SJ066,,True,2026-04-18 19:03:41.701,False,76.0,False
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,SJ183,,True,2026-04-18 19:40:41.703,False,116.0,False
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,SJ151,,True,2026-04-18 19:16:41.702,False,92.0,False
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,SJ071,,True,2026-04-18 19:32:41.701,False,109.0,False
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,SJ102,,True,2026-04-18 18:58:41.702,False,92.0,False
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,AI209,,True,2026-04-18 18:37:41.703,False,72.0,False
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,6F111,,False,2026-04-18 20:02:41.702,False,173.0,False
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,AI050,,True,2026-04-18 19:42:41.701,False,155.0,False
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,SJ189,,True,2026-04-18 22:01:41.703,False,296.0,False
UK112,Unknown,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,UK112,,True,2026-04-18 19:47:41.702,False,162.0,False
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,6F171,,False,2026-04-18 18:12:41.703,False,69.0,False
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,AI011,,True,2026-04-18 21:01:41.701,False,243.0,False
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,6F027,,False,2026-04-18 18:21:41.701,False,89.0,False
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,UK082,,True,2026-04-18 21:21:41.702,False,271.0,False
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,UK138,,True,2026-04-18 19:36:41.703,False,169.0,False
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,UK198,,True,2026-04-18 18:18:41.703,False,95.0,False
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,6F039,,False,2026-04-18 21:01:41.701,False,258.0,False
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,6F157,,False,2026-04-18 18:04:41.703,False,87.0,False
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,SJ024,,True,2026-04-18 20:21:41.701,False,232.0,False
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,6F167,,False,2026-04-18 17:50:41.703,False,84.0,False
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,AI197,,True,2026-04-18 20:00:41.703,False,215.0,False
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,SJ211,,True,2026-04-18 18:34:41.703,False,132.0,False
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,6F055,,False,2026-04-18 18:49:41.701,False,148.0,False
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,AI253,,True,2026-04-18 19:51:41.704,False,218.0,False
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,UK060,,True,2026-04-18 19:42:41.701,False,213.0,False
6F257,Unknown,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,6F257,,False,2026-04-18 19:55:41.704,False,231.0,False
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,SJ135,,True,2026-04-18 19:48:41.702,False,225.0,False
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,AI247,,True,2026-04-18 19:02:41.704,False,184.0,False
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,UK127,,True,2026-04-18 20:00:41.702,False,244.0,False
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,AI109,,True,2026-04-18 20:14:41.702,False,261.0,False
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,AI057,,True,2026-04-18 19:22:41.701,False,209.0,False
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,6F103,,False,2026-04-18 18:32:41.702,False,175.0,False
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,SJ144,,True,2026-04-18 19:12:41.702,False,217.0,False
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,6F076,,False,2026-04-18 16:20:41.702,False,45.0,False
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,6F240,,False,2026-04-18 19:56:41.704,False,265.0,False
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,UK057,,True,2026-04-18 20:04:41.701,False,279.0,False
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,AI201,,True,2026-04-18 16:40:41.703,False,81.0,False
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,SJ242,,True,2026-04-18 17:42:41.704,False,167.0,False
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,6F037,,False,2026-04-18 17:23:41.701,False,152.0,False
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,SJ132,,True,2026-04-18 15:36:41.702,False,52.0,False
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,AI055,,True,2026-04-18 16:18:41.701,False,99.0,False
6F252,Unknown,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,6F252,,False,2026-04-18 18:52:41.701,False,267.0,False
