flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag,departure_date,route
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,SJ181,,True,2026-04-19 01:49:41.703,False,89.0,False,2026-04-19,BOM → BLR
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,AI070,,True,2026-04-19 01:44:41.702,False,99.0,False,2026-04-19,CCU → DEL
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,AI070,,True,2026-04-19 01:44:41.702,False,99.0,False,2026-04-19,CCU → DEL
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,UK013,,True,2026-04-19 02:52:41.701,True,180.0,False,2026-04-18,BOM → MAA
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,UK013,,True,2026-04-19 02:52:41.701,True,180.0,False,2026-04-18,BOM → MAA
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,SJ247,,True,2026-04-19 03:43:41.704,True,245.0,False,2026-04-18,DEL → BOM
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,AI067,,True,2026-04-19 03:09:41.701,True,213.0,False,2026-04-18,HYD → DEL
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,AI211,,True,2026-04-19 01:21:41.703,True,107.0,False,2026-04-18,DEL → CCU
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,UK029,,True,2026-04-19 02:15:41.701,True,169.0,False,2026-04-18,DEL → BOM
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,SJ200,,True,2026-04-19 02:11:41.703,True,167.0,False,2026-04-18,BOM → DEL
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,SJ210,,True,2026-04-19 02:54:41.703,True,213.0,False,2026-04-18,HYD → CCU
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,AI101,,True,2026-04-19 02:23:41.702,True,183.0,False,2026-04-18,DEL → BLR
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,UK075,,True,2026-04-19 03:54:41.702,True,279.0,False,2026-04-18,MAA → CCU
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,SJ091,,True,2026-04-19 00:47:41.702,True,97.0,False,2026-04-18,BLR → CCU
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,AI251,,True,2026-04-18 23:24:41.704,False,44.0,False,2026-04-18,MAA → DEL
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,SJ042,,True,2026-04-19 02:20:41.701,True,222.0,False,2026-04-18,HYD → CCU
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,UK126,,True,2026-04-19 00:03:41.702,True,86.0,False,2026-04-18,CCU → DEL
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,AI116,,True,2026-04-19 01:57:41.702,True,207.0,False,2026-04-18,CCU → BOM
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,SJ209,,True,2026-04-19 02:03:41.703,True,221.0,False,2026-04-18,BLR → BOM
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,AI123,,True,2026-04-19 00:45:41.702,True,146.0,False,2026-04-18,MAA → BOM
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,UK012,,True,2026-04-19 00:25:41.701,True,129.0,False,2026-04-18,MAA → BOM
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,SJ188,,True,2026-04-18 22:55:41.703,False,40.0,False,2026-04-18,BLR → BOM
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,UK096,,True,2026-04-19 00:06:41.702,True,115.0,False,2026-04-18,BLR → HYD
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,SJ046,,True,2026-04-19 01:25:41.701,True,204.0,False,2026-04-18,BOM → MAA
UK081,Unknown,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,UK081,,True,2026-04-18 23:00:41.702,False,60.0,False,2026-04-18,BLR → DEL
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,UK191,,True,2026-04-18 22:57:41.703,False,66.0,False,2026-04-18,MAA → BLR
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,AI005,,True,2026-04-18 22:11:41.701,False,47.0,False,2026-04-18,DEL → CCU
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,AI169,,True,2026-04-19 01:34:41.703,True,253.0,False,2026-04-18,CCU → DEL
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,UK035,,True,2026-04-18 22:24:41.701,False,76.0,False,2026-04-18,HYD → BOM
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,AI040,,True,2026-04-18 22:42:41.701,False,101.0,False,2026-04-18,HYD → BLR
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,UK042,,True,2026-04-19 01:38:41.701,True,279.0,False,2026-04-18,MAA → BOM
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,SJ171,,True,2026-04-18 23:52:41.703,False,180.0,False,2026-04-18,DEL → HYD
AI250,Unknown,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,AI250,,True,2026-04-19 00:12:41.704,True,204.0,False,2026-04-18,BOM → CCU
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,SJ195,,True,2026-04-18 23:54:41.703,False,193.0,False,2026-04-18,BOM → CCU
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,UK211,,True,2026-04-18 22:02:41.704,False,83.0,False,2026-04-18,MAA → CCU
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,UK122,,True,2026-04-18 23:29:42.000,False,180.0,False,2026-04-18,HYD → CCU
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,AI136,,True,2026-04-18 23:48:41.702,False,199.0,False,2026-04-18,BLR → DEL
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,UK006,,True,2026-04-18 21:55:41.701,False,99.0,False,2026-04-18,MAA → CCU
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,SJ165,,True,2026-04-18 23:18:41.703,False,190.0,False,2026-04-18,CCU → BOM
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,AI131,,True,2026-04-18 22:35:41.702,False,160.0,False,2026-04-18,MAA → BOM
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,AI027,,True,2026-04-18 23:23:41.701,False,222.0,False,2026-04-18,BOM → MAA
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,AI238,,True,2026-04-19 00:07:41.704,True,282.0,False,2026-04-18,CCU → MAA
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,SJ105,,True,2026-04-18 22:48:41.702,False,206.0,False,2026-04-18,BOM → HYD
UK088,Unknown,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,UK088,,True,2026-04-18 23:36:41.702,False,260.0,False,2026-04-18,MAA → BLR
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,AI133,,True,2026-04-18 21:32:41.702,False,140.0,False,2026-04-18,DEL → CCU
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,AI001,,True,2026-04-18 22:03:41.700,False,183.0,False,2026-04-18,DEL → HYD
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,SJ133,,True,2026-04-18 21:29:41.702,False,159.0,False,2026-04-18,BOM → CCU
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,SJ216,,True,2026-04-18 21:31:41.703,False,176.0,False,2026-04-18,BOM → CCU
SJ225,Unknown,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,SJ225,,True,2026-04-18 20:53:41.704,False,157.0,False,2026-04-18,DEL → HYD
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,AI147,,True,2026-04-18 20:10:41.703,False,116.0,False,2026-04-18,HYD → CCU
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,SJ054,,True,2026-04-18 22:46:41.701,False,273.0,False,2026-04-18,MAA → BLR
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,SJ066,,True,2026-04-18 19:03:41.701,False,76.0,False,2026-04-18,HYD → CCU
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,SJ183,,True,2026-04-18 19:40:41.703,False,116.0,False,2026-04-18,CCU → DEL
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,SJ151,,True,2026-04-18 19:16:41.702,False,92.0,False,2026-04-18,BOM → CCU
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,SJ071,,True,2026-04-18 19:32:41.701,False,109.0,False,2026-04-18,CCU → MAA
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,SJ102,,True,2026-04-18 18:58:41.702,False,92.0,False,2026-04-18,MAA → CCU
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,AI209,,True,2026-04-18 18:37:41.703,False,72.0,False,2026-04-18,BLR → CCU
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,AI050,,True,2026-04-18 19:42:41.701,False,155.0,False,2026-04-18,BLR → BOM
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,SJ189,,True,2026-04-18 22:01:41.703,False,296.0,False,2026-04-18,HYD → BLR
UK112,Unknown,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,UK112,,True,2026-04-18 19:47:41.702,False,162.0,False,2026-04-18,CCU → DEL
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,AI011,,True,2026-04-18 21:01:41.701,False,243.0,False,2026-04-18,CCU → BOM
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,UK082,,True,2026-04-18 21:21:41.702,False,271.0,False,2026-04-18,DEL → BOM
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,UK138,,True,2026-04-18 19:36:41.703,False,169.0,False,2026-04-18,DEL → BLR
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,UK198,,True,2026-04-18 18:18:41.703,False,95.0,False,2026-04-18,DEL → BLR
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,SJ024,,True,2026-04-18 20:21:41.701,False,232.0,False,2026-04-18,DEL → MAA
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,AI197,,True,2026-04-18 20:00:41.703,False,215.0,False,2026-04-18,BOM → CCU
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,SJ211,,True,2026-04-18 18:34:41.703,False,132.0,False,2026-04-18,MAA → BOM
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,AI253,,True,2026-04-18 19:51:41.704,False,218.0,False,2026-04-18,BLR → BOM
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,UK060,,True,2026-04-18 19:42:41.701,False,213.0,False,2026-04-18,BLR → CCU
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,SJ135,,True,2026-04-18 19:48:41.702,False,225.0,False,2026-04-18,MAA → CCU
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,AI247,,True,2026-04-18 19:02:41.704,False,184.0,False,2026-04-18,BOM → CCU
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,UK127,,True,2026-04-18 20:00:41.702,False,244.0,False,2026-04-18,BOM → HYD
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,AI109,,True,2026-04-18 20:14:41.702,False,261.0,False,2026-04-18,BLR → BOM
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,AI057,,True,2026-04-18 19:22:41.701,False,209.0,False,2026-04-18,BOM → CCU
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,SJ144,,True,2026-04-18 19:12:41.702,False,217.0,False,2026-04-18,BLR → BOM
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,UK057,,True,2026-04-18 20:04:41.701,False,279.0,False,2026-04-18,CCU → DEL
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,AI201,,True,2026-04-18 16:40:41.703,False,81.0,False,2026-04-18,BLR → CCU
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,SJ242,,True,2026-04-18 17:42:41.704,False,167.0,False,2026-04-18,BLR → HYD
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,SJ132,,True,2026-04-18 15:36:41.702,False,52.0,False,2026-04-18,MAA → DEL
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,AI055,,True,2026-04-18 16:18:41.701,False,99.0,False,2026-04-18,CCU → BOM
AI183,Air India,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,AI183,,True,2026-04-18 16:06:41.703,False,102.0,False,2026-04-18,DEL → CCU
SJ125,SpiceJet,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,SJ125,,True,2026-04-18 16:55:41.702,False,154.0,False,2026-04-18,DEL → BLR
SJ087,SpiceJet,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,SJ087,,True,2026-04-18 19:09:41.702,False,289.0,False,2026-04-18,BOM → DEL
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,UK182,,True,2026-04-18 18:25:41.703,False,246.0,False,2026-04-18,HYD → CCU
AI016,Air India,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,AI016,,True,2026-04-18 18:38:41.701,False,263.0,False,2026-04-18,BOM → CCU
AI026,Air India,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,AI026,,True,2026-04-18 15:13:41.701,False,59.0,False,2026-04-18,DEL → BOM
AI177,Air India,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,AI177,,True,2026-04-18 16:26:41.703,False,135.0,False,2026-04-18,CCU → HYD
AI041,Air India,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,AI041,,True,2026-04-18 15:59:41.701,False,111.0,False,2026-04-18,BOM → BLR
AI004,Air India,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,AI004,,True,2026-04-18 18:12:41.701,False,254.0,False,2026-04-18,HYD → MAA
SJ126,SpiceJet,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,SJ126,,True,2026-04-18 16:31:41.702,False,164.0,False,2026-04-18,DEL → BLR
SJ220,SpiceJet,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,SJ220,,True,2026-04-18 15:21:41.703,False,96.0,False,2026-04-18,BOM → CCU
AI204,Air India,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,AI204,,True,2026-04-18 18:38:41.703,False,298.0,False,2026-04-18,CCU → MAA
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,UK098,,True,2026-04-18 17:54:41.702,False,256.0,False,2026-04-18,CCU → DEL
AI090,Air India,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,AI090,,True,2026-04-18 16:11:41.702,False,154.0,False,2026-04-18,MAA → CCU
AI092,Air India,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,AI092,,True,2026-04-18 16:20:41.702,False,164.0,False,2026-04-18,CCU → BOM
AI049,Air India,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,AI049,,True,2026-04-18 15:48:41.701,False,133.0,False,2026-04-18,CCU → MAA
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,UK117,,True,2026-04-18 16:54:41.702,False,217.0,False,2026-04-18,BLR → BOM
AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,AI228,,True,2026-04-18 17:44:41.703,False,268.0,False,2026-04-18,BLR → BOM
SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,SJ164,,True,2026-04-18 15:14:42.000,False,120.00495,False,2026-04-18,CCU → MAA
AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,AI018,,True,2026-04-18 18:04:41.701,False,292.0,False,2026-04-18,BOM → CCU
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,UK192,,True,2026-04-18 13:54:42.000,False,60.00495,False,2026-04-18,HYD → DEL
SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,SJ224,,True,2026-04-18 15:33:41.703,False,172.0,False,2026-04-18,DEL → MAA
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,UK050,,True,2026-04-18 13:18:41.701,False,39.0,False,2026-04-18,BOM → DEL
SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,SJ159,,True,2026-04-18 14:05:41.703,False,103.0,False,2026-04-18,CCU → DEL
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,UK038,,True,2026-04-18 15:31:41.701,False,189.0,False,2026-04-18,MAA → CCU
AI185,Air India,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,AI185,,True,2026-04-18 16:18:41.703,False,242.0,False,2026-04-18,CCU → BOM
SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,SJ152,,True,2026-04-18 13:50:41.702,False,101.0,False,2026-04-18,BOM → DEL
AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,AI215,,True,2026-04-18 13:43:41.703,False,96.0,False,2026-04-18,BLR → DEL
AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,AI074,,True,2026-04-18 12:50:41.702,False,47.0,False,2026-04-18,CCU → BOM
SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,SJ111,,True,2026-04-18 12:59:41.702,False,72.0,False,2026-04-18,DEL → MAA
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,UK092,,True,2026-04-18 13:17:41.702,False,95.0,False,2026-04-18,MAA → BLR
UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,UK009,,True,2026-04-18 13:41:41.701,False,127.0,False,2026-04-18,BOM → DEL
AI170,Air India,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,AI170,,True,2026-04-18 15:50:41.703,False,263.0,False,2026-04-18,HYD → DEL
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,UK128,,True,2026-04-18 14:11:41.702,False,169.0,False,2026-04-18,BOM → CCU
AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,AI186,,True,2026-04-18 13:05:41.703,False,114.0,False,2026-04-18,DEL → BOM
AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,AI099,,True,2026-04-18 13:29:41.702,False,142.0,False,2026-04-18,BLR → BOM
UK139,Unknown,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,UK139,,True,2026-04-18 14:31:41.703,False,217.0,False,2026-04-18,BLR → MAA
UK139,Unknown,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,UK139,,True,2026-04-18 14:31:41.703,False,217.0,False,2026-04-18,BLR → MAA
SJ008,SpiceJet,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,SJ008,,True,2026-04-18 15:48:41.701,False,295.0,False,2026-04-18,HYD → BLR
AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,AI171,,True,2026-04-18 13:34:41.703,False,163.0,False,2026-04-18,MAA → BLR
AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,AI008,,True,2026-04-18 12:43:42.000,False,120.00498333333331,False,2026-04-18,BOM → CCU
SJ140,Unknown,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,SJ140,,True,2026-04-18 14:30:41.702,False,228.0,False,2026-04-18,HYD → DEL
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,UK016,,True,2026-04-18 11:22:41.701,False,40.0,False,2026-04-18,DEL → CCU
AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,AI127,,True,2026-04-18 13:45:41.702,False,188.0,False,2026-04-18,DEL → HYD
SJ096,Unknown,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,SJ096,,True,2026-04-18 13:45:41.702,False,196.0,False,2026-04-18,DEL → HYD
SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,SJ090,,True,2026-04-18 13:11:41.702,False,167.0,False,2026-04-18,HYD → MAA
AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,AI014,,True,2026-04-18 13:51:41.701,False,207.0,False,2026-04-18,HYD → MAA
AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,AI130,,True,2026-04-18 12:59:41.702,False,161.0,False,2026-04-18,BOM → BLR
UK151,Unknown,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,UK151,,True,2026-04-18 13:30:41.703,False,199.0,False,2026-04-18,BOM → CCU
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,UK161,,True,2026-04-18 12:48:41.703,False,163.0,False,2026-04-18,BLR → BOM
AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,AI107,,True,2026-04-18 10:49:41.702,False,46.0,False,2026-04-18,HYD → CCU
SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,SJ104,,True,2026-04-18 11:00:42.000,False,60.00496666666666,False,2026-04-18,HYD → DEL
AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,AI042,,True,2026-04-18 10:57:41.701,False,64.0,False,2026-04-18,CCU → DEL
SJ219,SpiceJet,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,SJ219,,True,2026-04-18 14:09:41.703,False,277.0,False,2026-04-18,BOM → DEL
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,UK197,,True,2026-04-18 10:54:41.703,False,92.0,False,2026-04-18,BLR → HYD
SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,SJ058,,True,2026-04-18 13:14:41.701,False,256.0,False,2026-04-18,DEL → HYD
AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,AI218,,True,2026-04-18 11:55:41.703,False,180.0,False,2026-04-18,BOM → CCU
SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,SJ060,,True,2026-04-18 13:46:41.701,False,295.0,False,2026-04-18,HYD → CCU
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,UK121,,True,2026-04-18 12:36:41.702,False,240.0,False,2026-04-18,BLR → BOM
AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,AI117,,True,2026-04-18 10:09:41.702,False,111.0,False,2026-04-18,HYD → BLR
SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,SJ113,,True,2026-04-18 10:10:42.000,False,120.00496666666666,False,2026-04-18,BLR → BOM
AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,AI191,,True,2026-04-18 11:58:41.703,False,241.0,False,2026-04-18,BLR → MAA
AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,AI114,,True,2026-04-18 09:03:41.702,False,75.0,False,2026-04-18,CCU → DEL
UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,UK045,,True,2026-04-18 09:28:41.701,False,105.0,False,2026-04-18,MAA → HYD
AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,AI111,,True,2026-04-18 10:39:41.702,False,179.0,False,2026-04-18,MAA → CCU
AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,AI156,,True,2026-04-18 09:22:41.703,False,103.0,False,2026-04-18,CCU → BOM
SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,SJ128,,True,2026-04-18 10:42:41.702,False,183.0,False,2026-04-18,CCU → BLR
AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,AI104,,True,2026-04-18 09:20:41.702,False,105.0,False,2026-04-18,MAA → HYD
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,UK137,,True,2026-04-18 09:14:41.703,False,130.0,False,2026-04-18,BOM → MAA
